"","clusters","jefe","desemp","size","tparcial","multiemp","privado","publico","cpsl","cpcl","profytec","oficina","manual","indust","comercio","sfinan","sperson","subemp","precario","ingreso"
"1","1",34.2422995305931,6.16014062711133,9.01784786566092,8.66486237417364,3.80132266117453,15.0613949657732,7.117448638958,5.25464649954351,5.31866869307223,13.5824574427145,11.4458798007807,18.3873004420385,5.27915689204654,5.08691930742891,6.94912521176524,5.9727516038767,2.94294743673492,11.6458387897659,0.797837128898552
"2","2",27.3630676500189,2.1046615509156,7.45706162297057,7.63146645435217,7.41827557866217,8.14114826802406,7.21354315701021,2.2324851896376,3.93457860265719,11.8097177998543,4.85359670508477,11.6118674313782,4.22872846021637,3.89356650411306,7.36153193561126,3.61800851432886,2.86735747726701,7.37292791064783,1.99712683867502
"3","3",9.28887067769268,2.63248831249963,20.0351495787058,7.11785461746731,8.11152935867123,14.86877595022,18.7218404571914,1.71453694442491,5.99008284171753,31.1918733320529,7.46750804638095,6.74069043996483,6.52755661885144,7.03192166065433,3.34550303157275,17.8843181604085,1.57816805247676,10.208571735347,1.54291375933889
"4","4",27.2592309617593,5.79995809810799,14.5205858516346,13.5871336584782,5.66066234952184,14.4747597368359,10.7158933167479,5.23653158464032,4.56652523654234,18.5327157302771,9.12275341532813,16.4951773891602,3.50107240947911,5.45042048980919,1.6638161597383,11.9341577959327,4.89194720629937,14.9346663779999,1.05022929552904
"5","5",26.5613339073295,8.36583266981995,13.5286439583922,9.47231823698958,3.71540626857591,14.4428248742034,7.03117437448856,6.44991878244609,5.036166199096,6.23475848659142,5.08985645431089,17.718877229001,3.39844397008364,5.0583522130842,0.975634592570503,22.2812100113557,2.91242905259945,15.3129328959648,0.463033476111609
"6","6",7.32304983682727,7.47993492422148,16.8145970029248,18.7836223202237,3.94448539893211,13.747309757888,13.9766990746447,3.27500129947859,2.63979169220852,20.2395162910819,10.3304231871875,11.3127127115838,4.79105123382475,6.97791719866126,3.51037931331518,4.2214136652706,5.73038964713756,20.3641113769958,0.636048476835009
