"." 	"history" 	"Freq" 	"Rcuad" 	"psF" 	"psT"
"85" 	15 	34 	4 	0.977942546997182 	13.7539151747648 	1.2062070462273
"86" 	-245 	-339 	2 	0.977927823555969 	13.9571725501243 	NA
"87" 	-14 	-198 	2 	0.977700985665181 	14.0239622774645 	NA
"88" 	-227 	-329 	2 	0.977553570089062 	14.1418644694287 	NA
"89" 	-282 	-347 	2 	0.976799570564487 	13.8782810707241 	NA
"90" 	-106 	-149 	2 	0.976770313105476 	14.0682256281609 	NA
"91" 	-62 	-77 	2 	0.976729929547544 	14.2522488259877 	NA
"92" 	-24 	21 	3 	0.976459373198587 	14.2926487982942 	6.82564997722852
"93" 	-248 	-323 	2 	0.975464506459827 	13.9001019369209 	NA
"94" 	58 	14 	6 	0.975389056379657 	14.058260700832 	0.81876684676571
"95" 	64 	-78 	3 	0.975175180281451 	14.1356640275591 	1.43727700828867
"96" 	-146 	-159 	2 	0.974978069043033 	14.2229443250203 	NA
"97" 	-110 	-173 	2 	0.974351795745915 	14.0646610129658 	NA
"98" 	-49 	-74 	2 	0.974329102610643 	14.2511592268158 	NA
"99" 	-44 	57 	3 	0.973846299492242 	14.1781353745766 	0.76145147124098
"100" 	-58 	-145 	2 	0.973752772903508 	14.3240396481581 	NA
"101" 	-22 	100 	3 	0.973649629034275 	14.4649733171612 	1.10282937321788
"102" 	-283 	-302 	2 	0.973567149319178 	14.6180336420674 	NA
"103" 	-36 	-115 	2 	0.973463450232973 	14.7595274628104 	NA
"104" 	-240 	-287 	2 	0.973179782926682 	14.7987130267013 	NA
"105" 	-11 	-47 	2 	0.973038009263053 	14.9187842197513 	NA
"106" 	45 	-290 	4 	0.972415695213573 	14.7698219935881 	0.631727968618731
"107" 	-27 	-186 	2 	0.971796360124124 	14.6303037973994 	NA
"108" 	-263 	-320 	2 	0.97170307700733 	14.7755752846858 	NA
"109" 	51 	53 	5 	0.97164524994252 	14.9406123529971 	0.494580074274004
"110" 	-257 	-278 	2 	0.970879258926793 	14.7284192660145 	NA
"111" 	-229 	-350 	2 	0.970824911287685 	14.8936116156307 	NA
"112" 	61 	-50 	3 	0.970810007962452 	15.0806943411909 	0.599907064326359
"113" 	106 	-346 	5 	0.970505096289422 	15.1145135390421 	0.352837558939298
"114" 	-57 	-124 	2 	0.97043554869818 	15.2733970145962 	NA
"115" 	-9 	-72 	2 	0.969636016660505 	15.0507453687195 	NA
"116" 	-313 	-319 	2 	0.969466917120564 	15.1570279863078 	NA
"117" 	-221 	50 	3 	0.968989825093382 	15.1072528037036 	0.845955697839533
"118" 	-3 	72 	3 	0.968834192849461 	15.2207496794382 	8.89316828472266
"119" 	28 	48 	4 	0.96846110093679 	15.2254932843013 	1.22574964892122
"120" 	-165 	71 	3 	0.968395565699847 	15.3846675557608 	0.427061246567428
"121" 	33 	-252 	3 	0.968075986602383 	15.4170178885568 	40.3147919656104
"122" 	4 	-340 	3 	0.967924537238513 	15.5338838458893 	3.39874057279062
"123" 	41 	43 	4 	0.967883819789662 	15.706971368394 	0.0200219318922139
"124" 	60 	-291 	3 	0.967764823220059 	15.8414014072739 	0.679433873935739
"125" 	46 	37 	4 	0.967732395355009 	16.0207450036123 	1.24324829189128
"126" 	-103 	-135 	2 	0.967625810505046 	16.1630443239251 	NA
"127" 	-255 	-298 	2 	0.967429999908874 	16.2598871455475 	NA
"128" 	99 	-119 	4 	0.967278780396136 	16.3802364958575 	0.270794170539321
"129" 	-23 	-195 	2 	0.967143863722486 	16.5095966782903 	NA
"130" 	82 	-321 	3 	0.96677037151142 	16.5160320245591 	2.47906577861133
"131" 	62 	-162 	4 	0.966442921066236 	16.5473521171185 	1.32230449690997
"132" 	79 	-82 	3 	0.966414680168687 	16.7325489432276 	0.398584680167474
"133" 	131 	-212 	5 	0.966294584408345 	16.8714753193949 	0.437920611439723
"134" 	59 	-134 	3 	0.965965701852346 	16.9031321791468 	1.44814886476073
"135" 	-137 	-152 	2 	0.965942805636626 	17.0933936592513 	NA
"136" 	-281 	-338 	2 	0.96563776416744 	17.1382657573884 	NA
"137" 	-225 	-295 	2 	0.965428510812022 	17.2333467076149 	NA
"138" 	-233 	2 	3 	0.965119669849885 	17.2777582349801 	11.9409951038957
"139" 	-6 	94 	7 	0.96504755013917 	17.4446881670614 	0.81206091868308
"140" 	117 	-247 	4 	0.964691426903322 	17.4659484012577 	0.684154981478596
"141" 	-250 	-293 	2 	0.964641312799663 	17.6454339970098 	NA
"142" 	-17 	-89 	2 	0.964219936807695 	17.6345188349299 	NA
"143" 	24 	-190 	3 	0.964063970817756 	17.7606171098533 	5.58876806655858
"144" 	-48 	-75 	2 	0.964047137853929 	17.9592763082395 	NA
"145" 	-231 	-325 	2 	0.963943453076818 	18.1143040952016 	NA
"146" 	16 	-166 	3 	0.963906199611922 	18.3052394274389 	1.06252707869681
"147" 	-237 	-307 	2 	0.963856346078664 	18.4910566771076 	NA
"148" 	26 	-125 	4 	0.962929904989552 	18.2200781507024 	27.3545305577601
"149" 	-61 	-191 	2 	0.962880987524577 	18.4053114785537 	NA
"150" 	-54 	91 	3 	0.962476446283563 	18.4090391417388 	10.0174739851744
"151" 	-69 	78 	3 	0.961498330952835 	18.1293649039384 	20.6079502898268
"152" 	-238 	-285 	2 	0.961300640793858 	18.2401623855947 	NA
"153" 	-289 	-305 	2 	0.960388527055765 	18.0073655921194 	NA
"154" 	129 	-172 	3 	0.960305761146726 	18.1739326987326 	0.613459454636078
"155" 	-299 	-360 	2 	0.960274794276332 	18.3666903967716 	NA
"156" 	30 	155 	4 	0.960229059715212 	18.5539997558248 	1.77133166137603
"157" 	27 	-170 	3 	0.960203953112864 	18.7530468539098 	0.560177020238351
"158" 	116 	-337 	3 	0.959782845612618 	18.7595611546967 	2.49029358915941
"159" 	96 	-181 	3 	0.958730235656712 	18.4684974454197 	5.34018234755276
"160" 	39 	47 	4 	0.958007273171427 	18.3426312656916 	0.705098383070871
"161" 	127 	-303 	3 	0.957907494076436 	18.504590340407 	0.509569435674787
"162" 	130 	-333 	4 	0.957847956118618 	18.6864467479253 	0.227178794515019
"163" 	80 	-357 	4 	0.956119608056667 	18.1206286242581 	1.90199911302552
"164" 	-52 	-158 	2 	0.955931417577969 	18.2434466701418 	NA
"165" 	-8 	-60 	2 	0.95556207651337 	18.2888906375718 	NA
"166" 	65 	143 	5 	0.955485166001248 	18.4616268992703 	1.08122899443364
"167" 	-88 	55 	4 	0.951605106901734 	17.1030069280231 	18.5036873771268
"168" 	109 	-142 	6 	0.951533995801145 	17.2688337293193 	0.696158069894503
"169" 	73 	29 	4 	0.95114314324258 	17.3162346491532 	26.0851451684263
"170" 	-45 	97 	3 	0.950886207182228 	17.414547380653 	0.410261880131786
"171" 	-266 	-309 	2 	0.950836194763695 	17.5913219477487 	NA
"172" 	5 	-279 	3 	0.950515067374031 	17.6674089840898 	0.610277950977511
"173" 	163 	-328 	5 	0.949989647327164 	17.6681921685116 	0.444549197197424
"174" 	118 	-111 	4 	0.949924478016604 	17.8419005262228 	0.752826081862078
"175" 	-301 	-306 	2 	0.949740074484741 	17.9722788616984 	NA
"176" 	-26 	-123 	2 	0.94966475228681 	18.1451134076031 	NA
"177" 	-37 	120 	4 	0.949499819524661 	18.2853734572008 	1.50629350956358
"178" 	121 	-280 	4 	0.949427524521084 	18.4624372817307 	0.441487860226356
"179" 	63 	-91 	3 	0.949363182529699 	18.6443183002263 	1.28020358522969
"180" 	-226 	-284 	2 	0.94923512031024 	18.8031197087959 	NA
"181" 	-92 	84 	3 	0.949166255944998 	18.9866683632363 	0.649317057386398
"182" 	31 	70 	4 	0.948990841856504 	19.1298686014644 	0.604258721352844
"183" 	167 	-171 	5 	0.946639189654831 	18.4459269940558 	1.64090076311965
"184" 	-261 	158 	4 	0.944121018347489 	17.7647441707123 	8.53317949762104
"185" 	182 	-129 	5 	0.943966381178446 	17.9114331338552 	0.613634083877602
"186" 	-80 	-93 	2 	0.943716036997404 	18.0270020232098 	NA
"187" 	87 	-104 	3 	0.94336356420447 	18.1090781591709 	1.55385324607436
"188" 	85 	125 	8 	0.94304966431974 	18.2053911945478 	11.1521155080774
"189" 	-163 	-188 	2 	0.943033276893986 	18.4042728203308 	NA
"190" 	-183 	-204 	2 	0.942868969741096 	18.5543687530875 	NA
"191" 	7 	68 	4 	0.942810474837693 	18.7426930958876 	0.575468979840215
"192" 	139 	22 	9 	0.942622856260422 	18.8879053862677 	2.45862502573826
"193" 	160 	-215 	5 	0.941917762231899 	18.8546670335195 	0.762639302966982
"194" 	145 	-232 	3 	0.938585133578777 	17.9687532613003 	32.1419281205599
"195" 	134 	-187 	4 	0.938263428953042 	18.0706197733349 	1.15723576670034
"196" 	77 	42 	5 	0.937874477866496 	18.1527795207476 	0.849910033353083
"197" 	-219 	66 	3 	0.937601421990624 	18.2723656022109 	23.0167376111752
"198" 	52 	92 	5 	0.937438112479797 	18.4277400528987 	1.08308119206389
"199" 	90 	88 	4 	0.93633952589759 	18.2934906117993 	12.4363809270728
"200" 	-81 	-196 	2 	0.936073049753392 	18.4186852728951 	NA
"201" 	-220 	-272 	2 	0.936052470234222 	18.6215313036307 	NA
"202" 	83 	36 	5 	0.935581479259091 	18.6862685143525 	0.695712505260818
"203" 	-38 	-99 	2 	0.935549544188348 	18.8891422815555 	NA
"204" 	-239 	-335 	2 	0.935500911528669 	19.089260616668 	NA
"205" 	-155 	-201 	2 	0.935489218536072 	19.3036584172528 	NA
"206" 	-21 	-148 	2 	0.935367115420042 	19.4851766742981 	NA
"207" 	20 	104 	4 	0.932417512257466 	18.7889713784207 	20.1153325313382
"208" 	32 	35 	4 	0.932027127388899 	18.8877104607734 	7.69185316358661
"209" 	179 	114 	5 	0.931977955603639 	19.0902223389197 	0.801066203599
"210" 	-87 	135 	3 	0.93190701923338 	19.288713542493 	3.09817006989997
"211" 	154 	98 	5 	0.928679667977571 	18.5640752866072 	40.2788345245303
"212" 	-277 	-310 	2 	0.928549178863431 	18.7420120273997 	NA
"213" 	-217 	23 	3 	0.928025221911094 	18.8107535166831 	0.456182949480718
"214" 	165 	-194 	3 	0.927725493293551 	18.9443681923062 	0.811522590556673
"215" 	40 	93 	4 	0.926220863528725 	18.7437705577028 	2.82635916461653
"216" 	187 	-95 	4 	0.926051086492458 	18.9156322382155 	0.586134663273033
"217" 	13 	-241 	3 	0.925629240413566 	19.0198127812133 	27.9245560522058
"218" 	74 	38 	5 	0.925443817062357 	19.191272579146 	1.55557610722732
"219" 	-28 	128 	5 	0.925374170857915 	19.3974340048664 	0.164767826947253
"220" 	153 	175 	4 	0.924260159181764 	19.3142445256762 	2.03190903905314
"221" 	-2 	202 	6 	0.923544801087233 	19.3447950368071 	1.14367474723943
"222" 	101 	-151 	4 	0.919894493517829 	18.6083581324272 	37.1210562799162
"223" 	-34 	3 	3 	0.916397894078149 	17.9735067786499 	223.388425760921
"224" 	142 	-55 	3 	0.916168198643308 	18.1334594036663 	0.545108025182234
"225" 	169 	8 	6 	0.916010000519335 	18.3126146317384 	1.36042163526315
"226" 	107 	148 	6 	0.915886008023375 	18.5024814655805 	0.307385366400157
"227" 	138 	69 	5 	0.915555989554794 	18.6452402310634 	2.60718224744615
"228" 	119 	111 	6 	0.914810661817753 	18.6900096043284 	2.87716707762571
"229" 	222 	157 	7 	0.914109772673544 	18.7476453696223 	0.894697957072148
"230" 	105 	-35 	3 	0.91400838902807 	18.9510039626373 	0.715109159757706
"231" 	75 	132 	5 	0.913412910913962 	19.0377674092619 	11.0642653581837
"232" 	184 	123 	8 	0.909971465624002 	18.4642579206351 	2.8613612717882
"233" 	147 	102 	4 	0.909151673069375 	18.5056687671893 	12.3898198649014
"234" 	122 	172 	6 	0.907746252577632 	18.4198586215189 	5.38818100697543
"235" 	207 	137 	6 	0.906685540746664 	18.4142452634621 	1.22905355742695
"236" 	113 	110 	7 	0.906508212862217 	18.6039504032251 	0.242025514410364
"237" 	56 	156 	6 	0.905443391302664 	18.6019267912059 	29.1444544544954
"238" 	-268 	-331 	2 	0.905340167169681 	18.8121157678762 	NA
"239" 	144 	159 	5 	0.90503882648606 	18.9818174739257 	0.713765017504741
"240" 	-105 	-157 	2 	0.904796180669686 	19.1672879583412 	NA
"241" 	-133 	-156 	2 	0.904710443154404 	19.3909609378507 	NA
"242" 	183 	181 	8 	0.903164461677182 	19.2913034893581 	1.35890259500089
"243" 	203 	86 	4 	0.902322348639545 	19.3515069338203 	36.0968664596273
"244" 	136 	-336 	3 	0.902149440743468 	19.5617253950185 	0.566834065346288
"245" 	199 	140 	8 	0.901772592883979 	19.7299318287128 	0.846074986054221
"246" 	170 	190 	5 	0.901316893045528 	19.8834325393674 	1.30508636554394
"247" 	185 	103 	7 	0.900248259849356 	19.9031007098744 	5.26761260548774
"248" 	219 	151 	8 	0.89925605616992 	19.9431210418567 	2.51902562920012
"249" 	150 	-117 	4 	0.898639270894491 	20.0688427297222 	2.77253718781187
"250" 	-143 	-199 	2 	0.898237517704844 	20.2449640224538 	NA
"251" 	198 	168 	11 	0.898114658843429 	20.4866074988775 	1.00946762127299
"252" 	223 	194 	6 	0.896514114591994 	20.4029410492881 	0.921366730394402
"253" 	211 	186 	7 	0.894216841940002 	20.1762742640516 	3.08933389967489
"254" 	213 	141 	5 	0.893143999631304 	20.2193405921986 	1.86837032109112
"255" 	188 	81 	11 	0.893070632353011 	20.4783825152482 	1.03034426613406
"256" 	193 	234 	11 	0.890357707337354 	20.1831596204719 	4.11917183001651
"257" 	192 	133 	14 	0.889865914278431 	20.3580310515743 	3.54528548952913
"258" 	76 	149 	4 	0.886987453247253 	20.0488352415796 	88.3332336529221
"259" 	230 	191 	7 	0.886427857914377 	20.2148881744907 	5.54113010311691
"260" 	228 	-343 	7 	0.885257779512061 	20.2621093705011 	3.28392470217928
"261" 	-46 	-211 	2 	0.885190371112161 	20.5339641590496 	NA
"262" 	247 	164 	9 	0.884962933369345 	20.7786266029601 	0.700989591074756
"263" 	226 	146 	9 	0.883620956825459 	20.8005941642992 	5.19048308618744
"264" 	233 	-286 	5 	0.883363482847044 	21.0467586476182 	0.811260374234327
"265" 	178 	162 	8 	0.883054965300605 	21.2874661366011 	1.88218042736871
"266" 	166 	126 	7 	0.882796413540579 	21.5436034655079 	3.25719862435182
"267" 	-318 	-334 	2 	0.88241869901191 	21.7801002976955 	NA
"268" 	180 	267 	4 	0.88222909349067 	22.061587462182 	0.74975973862542
"269" 	243 	189 	6 	0.881802514905566 	22.2983571680041 	1.88509906755662
"270" 	-7 	208 	5 	0.880747628609584 	22.4056844906999 	6.43365974122813
"271" 	250 	-216 	3 	0.880659572429497 	22.7251673090831 	0.219179790867584
"272" 	237 	54 	8 	0.880116136755936 	22.9524423686588 	2.66733422619173
"273" 	108 	220 	6 	0.878914549105626 	23.041931759525 	2.08625984672972
"274" 	214 	201 	5 	0.876816737251733 	22.9450371600771 	9.1255605744226
"275" 	235 	-167 	7 	0.875522530866441 	23.0266089101229 	1.43391645245771
"276" 	174 	206 	6 	0.87092652903303 	22.4375544765797 	51.0093195775927
"277" 	152 	89 	4 	0.870200456873845 	22.647071948979 	1.52585905202901
"278" 	270 	-327 	6 	0.869253667799976 	22.8179589431196 	2.44841741029756
"279" 	229 	176 	9 	0.864526440110359 	22.2555306167562 	7.05088063413929
"280" 	112 	257 	17 	0.8636910733359 	22.4576894997309 	5.70567050198036
"281" 	173 	236 	12 	0.861275794503322 	22.3666897105376 	3.05271250634487
"282" 	218 	177 	9 	0.861103394638019 	22.7050285723747 	1.30190996060087
"283" 	-31 	246 	6 	0.86081817849856 	23.0304146391413 	0.758949008728766
"284" 	239 	49 	7 	0.860542866122311 	23.3662409069809 	0.856836591436017
"285" 	252 	210 	9 	0.851391050737569 	22.0646609108051 	7.41214111523518
"286" 	216 	249 	8 	0.850949365668294 	22.3672742747291 	1.46350433156752
"287" 	221 	231 	11 	0.850209442962328 	22.6251198632728 	1.67560886196462
"288" 	-40 	195 	5 	0.849762698038256 	22.9432018677346 	1.52699779431717
"289" 	272 	124 	11 	0.849224377599363 	23.2536496681592 	2.35188854086639
"290" 	215 	232 	12 	0.847353962751703 	23.3307251612891 	1.41407053826516
"291" 	268 	273 	10 	0.845897364962893 	23.4904687676771 	2.77395550609535
"292" 	255 	251 	22 	0.843901698803545 	23.5614347681177 	20.6543174401841
"293" 	292 	253 	29 	0.83328389983859 	22.1890716682818 	28.8310839624396
"294" 	242 	281 	20 	0.831792616477869 	22.3668064361861 	1.43552245239445
"295" 	171 	-317 	3 	0.831431831804305 	22.7349038714941 	7.21390174979091
"296" 	263 	205 	11 	0.830244135324111 	22.9790563974754 	3.37894941406589
"297" 	269 	225 	12 	0.818124146346902 	21.5480971954183 	61.9922893008188
"298" 	209 	-182 	6 	0.817905201453432 	21.9427905971079 	3.75354659304237
"299" 	224 	261 	5 	0.816470240313043 	22.1693929702007 	5.9916552436586
"300" 	254 	204 	7 	0.815484997448177 	22.4726110505032 	1.73207367452348
"301" 	245 	265 	16 	0.8143504273316 	22.764382630212 	3.65880916275057
"302" 	115 	197 	5 	0.810110454773406 	22.6034780312174 	11.7293584034404
"303" 	196 	284 	12 	0.809711195349432 	23.0235086085338 	1.09574063991535
"304" 	258 	282 	13 	0.808139189511831 	23.2814908404886 	4.27706035352795
"305" 	279 	266 	16 	0.806794497419578 	23.5857404974255 	1.86840876201914
"306" 	280 	304 	30 	0.792508919382251 	22.052116750869 	46.2610507151176
"307" 	294 	290 	32 	0.790141306756283 	22.2286370070481 	2.01281668060078
"308" 	264 	277 	9 	0.789057739514459 	22.5904940379581 	2.62695556710524
"309" 	302 	275 	12 	0.788373288285972 	23.0223627355277 	0.614879588495412
"310" 	296 	-205 	12 	0.787995684831983 	23.5149875060586 	0.867817473899586
"311" 	274 	-265 	6 	0.786778277091545 	23.9078247631346 	1.74697721880502
"312" 	-208 	95 	4 	0.786626752124947 	24.472902516884 	0.83557901945187
"313" 	262 	312 	13 	0.777434834764113 	23.7680367556391 	33.5603724947488
"314" 	311 	-114 	7 	0.775735624316694 	24.1362935343392 	2.12143085594651
"315" 	256 	260 	18 	0.77415716710328 	24.5403472234658 	2.17868268079901
"316" 	287 	-56 	12 	0.769682042167954 	24.5585193792851 	9.49289778701056
"317" 	276 	310 	18 	0.767559260532808 	24.9235349545578 	3.50684781616962
"318" 	161 	238 	5 	0.764040477661044 	25.1143604061073 	26.4693648418914
"319" 	300 	227 	12 	0.759945595335035 	25.2466357834818 	9.0213201902303
"320" 	248 	283 	14 	0.759741081179363 	25.9460627075957 	0.477099271841256
"321" 	-12 	313 	14 	0.757504630665178 	26.3878057277331 	2.19893497908102
"322" 	320 	288 	19 	0.75626074871851 	27.0022674937148 	3.16894008612321
"323" 	259 	305 	23 	0.755413821680048 	27.7110535207159 	1.42454440841744
"324" 	212 	244 	5 	0.755002173111164 	28.527448845963 	2.02969691834947
"325" 	285 	301 	25 	0.746357789903077 	28.1274256392858 	8.54385327254304
"326" 	297 	289 	23 	0.742075681987705 	28.42232290797 	5.39328137417447
"327" 	308 	-296 	10 	0.741063398276882 	29.2455433134921 	2.03938926129083
"328" 	306 	278 	36 	0.728266525115351 	28.356939417797 	17.1123955786808
"329" 	314 	307 	39 	0.714681631375448 	27.4699286339941 	11.5923441602846
"330" 	291 	-311 	11 	0.714217449378705 	28.4387622424903 	0.738440433469368
"331" 	315 	241 	20 	0.709782557462294 	28.91157654384 	6.02193803545232
"332" 	322 	-353 	20 	0.70866738863598 	29.9107749914837 	2.53550758095802
"333" 	309 	331 	32 	0.706935301022595 	30.8949179090359 	1.76102612030135
"334" 	316 	293 	41 	0.685139941157412 	29.071548952607 	28.5715300274728
"335" 	327 	324 	15 	0.671070325022838 	28.4772825298523 	30.4674131182252
"336" 	298 	325 	31 	0.660041014625747 	28.3632400243946 	9.88189476187615
"337" 	330 	295 	14 	0.658309910304978 	29.5124476913078 	3.18005368255303
"338" 	321 	286 	22 	0.655458103164225 	30.6196556319241 	3.41663443860884
"339" 	326 	-348 	24 	0.652484351355955 	31.8247819879088 	3.12197544440139
"340" 	323 	217 	26 	0.648134666211409 	32.9620402363007 	7.58175545548822
"341" 	299 	240 	7 	0.646985140378868 	34.720277954993 	2.3987566737359
"342" 	319 	-249 	13 	0.645734692486487 	36.6693050704255 	1.59311196413585
"343" 	332 	200 	22 	0.642880259459058 	38.5913854587759 	6.13960982534735
"344" 	341 	271 	10 	0.640926249374306 	40.934697380055 	3.87371648695308
"345" 	329 	318 	44 	0.638289606310759 	43.4858380033177 	1.81950286180994
"346" 	317 	343 	40 	0.615621437180188 	42.6272506141489 	35.9499435741671
"347" 	328 	334 	77 	0.600844247410471 	43.527902850544 	12.3460901792991
"348" 	347 	346 	117 	0.529004767208834 	35.5328165034932 	54.6489875619421
"349" 	345 	336 	75 	0.524438983232957 	38.4870077014661 	3.11802039316763
"350" 	340 	339 	50 	0.506537650720595 	39.9193301083206 	20.4353922283338
"351" 	303 	349 	87 	0.484141600800129 	41.1774098629641 	16.481335678737
"352" 	344 	342 	23 	0.472240668405048 	44.9958113554238 	15.7440776597605
"353" 	350 	338 	72 	0.454750064799103 	49.0682536914432 	15.4015707680782
"354" 	333 	352 	55 	0.445637980288077 	56.9143770361317 	8.18350162358875
"355" 	337 	335 	29 	0.436337866697246 	68.7024786328525 	8.86150864506955
